periode_data,tanggal,terminal,jumlah_bus_datang,jumlah_penumpang_datang,jumlah_bus_berangkat,jumlah_penumpang_berangkat
202512,11,PASAR MINGGU,102,256,102,267
202512,12,PASAR MINGGU,104,261,104,273
202512,13,PASAR MINGGU,103,258,103,271
202512,14,PASAR MINGGU,101,259,101,270
202512,15,PASAR MINGGU,105,260,105,271
202512,16,PASAR MINGGU,105,263,105,277
202512,17,PASAR MINGGU,107,262,107,272
202512,18,PASAR MINGGU,102,259,102,270
202512,19,PASAR MINGGU,103,256,103,268
202512,20,PASAR MINGGU,100,259,100,270
202512,21,PASAR MINGGU,103,264,103,273
202512,22,PASAR MINGGU,103,261,103,268
202512,23,PASAR MINGGU,100,260,100,272
202512,24,PASAR MINGGU,107,264,107,272
202512,25,PASAR MINGGU,108,263,108,274
202512,26,PASAR MINGGU,103,260,103,267
202512,27,PASAR MINGGU,105,265,105,272
202602,25,KAMPUNG MELAYU,330,5945,330,7048
202602,26,KAMPUNG MELAYU,313,7778,313,5221
202602,27,KAMPUNG MELAYU,398,6994,398,6924
202602,28,KAMPUNG MELAYU,262,2706,262,3444
202602,1,SENEN,188,1331,188,1703
202602,2,SENEN,242,1610,242,1800
202602,3,SENEN,242,1582,242,1789
202602,4,SENEN,239,1377,239,1873
202602,5,SENEN,240,1549,240,1917
202602,6,SENEN,237,1530,237,1914
202602,7,SENEN,191,1316,191,1524
202602,8,SENEN,211,1327,211,1659
202602,9,SENEN,242,1612,242,1792
202602,10,SENEN,242,1593,242,1789
202602,11,SENEN,239,1376,239,1877
202602,12,SENEN,240,1544,240,1911
202602,13,SENEN,237,1525,237,1912
202602,14,SENEN,191,1319,191,1798
202602,15,SENEN,188,1240,188,1800
202602,16,SENEN,242,1595,242,1784
202602,17,SENEN,242,1590,242,1784
202602,18,SENEN,239,1372,239,1871
202602,19,SENEN,240,1546,240,1906
202602,20,SENEN,237,1524,237,1905
202602,21,SENEN,191,1314,191,1793
202602,22,SENEN,188,1308,188,1793
202602,23,SENEN,242,1589,242,1792
202602,24,SENEN,242,1575,242,1786
202602,25,SENEN,240,1336,240,1874
202602,26,SENEN,240,1541,240,1894
202602,27,SENEN,238,1519,238,1910
202602,28,SENEN,191,1347,191,1648
202602,1,MANGGARAI,36,3294,36,3337
202602,2,MANGGARAI,46,6616,46,6688
202602,3,MANGGARAI,46,2830,46,5262
202602,4,MANGGARAI,46,5963,46,6002
202602,5,MANGGARAI,46,6576,46,6633
202602,6,MANGGARAI,46,6386,46,6743
202602,7,MANGGARAI,36,3645,36,3683
202602,8,MANGGARAI,36,3144,36,4154
202602,9,MANGGARAI,36,4983,36,13131
202602,10,MANGGARAI,46,6410,46,6604
202602,11,MANGGARAI,40,6480,40,6541
202602,12,MANGGARAI,46,6867,46,6932
202602,13,MANGGARAI,46,5270,46,5038
202602,14,MANGGARAI,36,3749,36,4405
202602,15,MANGGARAI,36,3961,36,3020
202602,16,MANGGARAI,36,4431,36,4466
202602,17,MANGGARAI,36,3524,36,3555
202602,18,MANGGARAI,46,6618,46,6650
202602,19,MANGGARAI,46,5702,46,5746
202602,20,MANGGARAI,46,3891,46,3956
202602,21,MANGGARAI,36,1428,36,1466
202602,22,MANGGARAI,36,1015,36,1055
202602,23,MANGGARAI,46,6812,46,6865
202602,24,MANGGARAI,46,6417,46,6493
202602,25,MANGGARAI,46,2665,46,2741
202602,26,MANGGARAI,40,3146,40,2703
202602,27,MANGGARAI,46,6199,46,5969
202602,28,MANGGARAI,36,3600,36,3768
202602,1,PULOGADUNG,222,1885,220,1877
202602,2,PULOGADUNG,228,1996,224,2002
202508,18,PASAR MINGGU,107,236,106,236
202508,19,PASAR MINGGU,108,246,108,254
202508,20,PASAR MINGGU,110,248,110,258
202508,21,PASAR MINGGU,105,233,105,244
202508,22,PASAR MINGGU,104,227,104,237
202508,23,PASAR MINGGU,108,239,108,247
202508,24,PASAR MINGGU,110,241,110,250
202508,25,PASAR MINGGU,106,242,106,251
202508,26,PASAR MINGGU,109,247,109,255
202508,27,PASAR MINGGU,107,242,107,252
202508,28,PASAR MINGGU,107,246,107,256
202508,29,PASAR MINGGU,107,228,107,237
202508,30,PASAR MINGGU,89,167,89,174
202508,31,PASAR MINGGU,97,191,97,199
202508,1,KAMPUNG MELAYU,351,4307,356,4651
202508,2,KAMPUNG MELAYU,193,2341,194,4044
202508,3,KAMPUNG MELAYU,157,1997,158,2604
202508,4,KAMPUNG MELAYU,457,5037,457,6391
202508,5,KAMPUNG MELAYU,390,5276,390,8227
202508,6,KAMPUNG MELAYU,451,7177,451,8682
202508,7,KAMPUNG MELAYU,323,5345,323,6267
202508,8,KAMPUNG MELAYU,353,8312,353,6585
202508,9,KAMPUNG MELAYU,296,2761,296,3495
202508,10,KAMPUNG MELAYU,309,2208,309,2369
202508,11,KAMPUNG MELAYU,351,4307,356,4651
202508,12,KAMPUNG MELAYU,374,7041,374,6601
202508,13,KAMPUNG MELAYU,476,5506,480,5923
202508,14,KAMPUNG MELAYU,467,9334,473,9839
202508,15,KAMPUNG MELAYU,387,4576,387,6430
202508,16,KAMPUNG MELAYU,193,2232,193,2469
202508,17,KAMPUNG MELAYU,253,2772,254,3927
202508,18,KAMPUNG MELAYU,365,8429,365,5278
202508,19,KAMPUNG MELAYU,307,4809,307,5189
202508,20,KAMPUNG MELAYU,347,3825,347,3978
202508,21,KAMPUNG MELAYU,433,5427,429,6626
202508,22,KAMPUNG MELAYU,360,3390,362,3146
202508,23,KAMPUNG MELAYU,275,2183,275,3212
202508,24,KAMPUNG MELAYU,324,3365,324,2515
202508,25,KAMPUNG MELAYU,349,4935,349,5637
202508,26,KAMPUNG MELAYU,359,6313,359,8524
202508,27,KAMPUNG MELAYU,363,5363,363,5971
202508,28,KAMPUNG MELAYU,250,2493,250,3341
202508,29,KAMPUNG MELAYU,0,0,0,0
202508,30,KAMPUNG MELAYU,0,0,0,0
202508,31,KAMPUNG MELAYU,59,22,137,676
202508,1,SENEN,237,1309,237,1805
202508,2,SENEN,191,1308,191,1688
202508,3,SENEN,188,1321,188,1798
202508,4,SENEN,242,1591,242,1785
202508,5,SENEN,240,1570,240,1788
202508,6,SENEN,240,1581,240,1775
202508,7,SENEN,237,1317,237,1800
202508,8,SENEN,237,1322,237,1799
202508,9,SENEN,191,1324,191,1705
202508,10,SENEN,188,1337,188,1798
202508,11,SENEN,242,1588,242,1789
202508,12,SENEN,240,1586,240,1789
202508,13,SENEN,240,1581,240,1779
202508,14,SENEN,237,1324,237,1810
202508,15,SENEN,237,1333,237,1812
202503,30,PINANGRANTI,89,134,99,160
202503,31,PINANGRANTI,99,130,99,162
202503,1,RAWAMANGUN,45,333,45,308
202503,2,RAWAMANGUN,44,336,44,319
202503,3,RAWAMANGUN,44,303,44,316
202503,4,RAWAMANGUN,41,307,41,331
202503,5,RAWAMANGUN,45,341,45,346
202503,6,RAWAMANGUN,44,333,44,327
202503,7,RAWAMANGUN,45,332,45,328
202503,8,RAWAMANGUN,44,323,44,288
202503,9,RAWAMANGUN,43,332,43,306
202503,10,RAWAMANGUN,46,353,46,331
202503,11,RAWAMANGUN,46,334,46,314
202503,12,RAWAMANGUN,43,306,43,304
202503,13,RAWAMANGUN,43,324,43,329
202503,14,RAWAMANGUN,42,305,42,285
202503,15,RAWAMANGUN,42,303,42,302
202503,16,RAWAMANGUN,45,323,45,328
202503,17,RAWAMANGUN,48,344,48,337
202503,18,RAWAMANGUN,43,329,43,326
202503,19,RAWAMANGUN,44,315,44,346
202503,20,RAWAMANGUN,43,316,43,316
202503,21,RAWAMANGUN,45,330,45,307
202503,22,RAWAMANGUN,44,311,44,307
202503,23,RAWAMANGUN,44,328,44,337
202503,24,RAWAMANGUN,44,326,44,344
202503,25,RAWAMANGUN,44,321,44,353
202503,26,RAWAMANGUN,43,323,43,328
202503,27,RAWAMANGUN,43,336,43,340
202503,28,RAWAMANGUN,44,322,44,346
202503,29,RAWAMANGUN,45,315,45,314
202503,30,RAWAMANGUN,45,329,45,309
202503,31,RAWAMANGUN,44,318,44,334
202503,1,RAGUNAN,63,1036,63,958
202503,2,RAGUNAN,61,977,61,994
202503,3,RAGUNAN,70,1184,70,1189
202503,4,RAGUNAN,70,1199,70,1215
202503,5,RAGUNAN,70,1198,70,1209
202503,6,RAGUNAN,70,1200,70,1227
202503,7,RAGUNAN,67,1217,67,1205
202503,8,RAGUNAN,62,1113,62,1146
202503,9,RAGUNAN,67,1139,67,1180
202503,10,RAGUNAN,70,1218,70,1215
202503,11,RAGUNAN,69,1198,69,1244
202503,12,RAGUNAN,68,1196,68,1215
202503,13,RAGUNAN,68,1238,68,1249
202503,14,RAGUNAN,68,1199,68,1221
202503,15,RAGUNAN,63,1084,63,953
202503,16,RAGUNAN,61,1096,61,1060
202503,17,RAGUNAN,66,1187,66,1201
202503,18,RAGUNAN,68,1214,68,1215
202503,19,RAGUNAN,68,1184,68,1226
202503,20,RAGUNAN,68,1163,68,1216
202503,21,RAGUNAN,68,1177,68,1194
202503,22,RAGUNAN,63,1165,63,1136
202503,23,RAGUNAN,61,1156,61,1088
202503,24,RAGUNAN,69,1180,69,1192
202503,25,RAGUNAN,68,1181,68,1209
202503,26,RAGUNAN,68,1219,68,1220
202503,27,RAGUNAN,68,1131,68,1206
202503,28,RAGUNAN,68,1157,68,1167
202503,29,RAGUNAN,63,1158,63,1168
202503,30,RAGUNAN,61,1151,61,1120
202512,28,PASAR MINGGU,106,258,106,271
202512,29,PASAR MINGGU,111,265,111,272
202512,30,PASAR MINGGU,106,263,106,274
202512,31,PASAR MINGGU,105,260,105,271
202512,1,KAMPUNG MELAYU,340,6760,340,5686
202512,2,KAMPUNG MELAYU,316,6089,316,5817
202512,3,KAMPUNG MELAYU,279,3575,279,4273
202512,4,KAMPUNG MELAYU,282,4718,282,4302
202512,5,KAMPUNG MELAYU,354,5034,354,5252
202512,6,KAMPUNG MELAYU,231,3500,231,3812
202512,7,KAMPUNG MELAYU,205,2624,205,3207
202512,8,KAMPUNG MELAYU,340,3940,340,5040
202512,9,KAMPUNG MELAYU,314,3778,314,4481
202512,10,KAMPUNG MELAYU,312,5073,312,5024
202512,11,KAMPUNG MELAYU,320,4414,320,6551
202512,12,KAMPUNG MELAYU,228,5895,228,4643
202512,13,KAMPUNG MELAYU,318,3950,318,3519
202512,14,KAMPUNG MELAYU,278,1548,278,2461
202512,15,KAMPUNG MELAYU,324,4941,324,6019
202512,16,KAMPUNG MELAYU,417,5322,417,4038
202512,17,KAMPUNG MELAYU,319,3968,319,4444
202512,18,KAMPUNG MELAYU,414,6116,414,6188
202512,19,KAMPUNG MELAYU,318,3950,318,3319
202512,20,KAMPUNG MELAYU,304,1753,304,1790
202512,21,KAMPUNG MELAYU,206,5119,206,5861
202512,22,KAMPUNG MELAYU,247,3622,263,4353
202512,23,KAMPUNG MELAYU,259,4132,264,5254
202512,24,KAMPUNG MELAYU,253,2943,258,3670
202512,25,KAMPUNG MELAYU,206,3110,211,3196
202512,26,KAMPUNG MELAYU,252,2151,252,2389
202512,27,KAMPUNG MELAYU,226,2689,226,3587
202512,28,KAMPUNG MELAYU,191,2377,191,2543
202512,29,KAMPUNG MELAYU,278,2616,278,4229
202512,30,KAMPUNG MELAYU,245,2466,245,3286
202512,31,KAMPUNG MELAYU,204,2495,204,2100
202512,1,SENEN,242,1616,242,1801
202512,2,SENEN,242,1586,242,1786
202512,3,SENEN,240,1590,240,1890
202512,4,SENEN,239,1523,239,1908
202512,5,SENEN,237,1531,237,1917
202512,6,SENEN,191,1322,191,1816
202512,7,SENEN,188,1334,188,1814
202512,8,SENEN,242,1603,242,1800
202512,9,SENEN,242,1592,242,1801
202512,10,SENEN,240,1576,240,1887
202512,11,SENEN,240,1535,240,1917
202512,12,SENEN,237,1524,237,1905
202512,13,SENEN,191,1323,191,1810
202512,14,SENEN,188,1325,188,1798
202512,15,SENEN,242,1605,242,1801
202512,16,SENEN,242,1581,242,1785
202512,17,SENEN,240,1571,240,1884
202512,18,SENEN,240,1514,240,1906
202512,19,SENEN,237,1534,237,1919
202512,20,SENEN,191,1326,191,1817
202512,21,SENEN,188,1332,188,1821
202512,22,SENEN,242,1613,242,1801
202512,23,SENEN,242,1593,242,1774
202512,24,SENEN,240,1574,240,1887
202512,25,SENEN,240,1565,240,1910
202602,16,BLOK M,438,5477,438,6022
202602,17,BLOK M,441,5735,441,6200
202602,18,BLOK M,520,6156,520,6547
202602,19,BLOK M,521,6135,521,6530
202602,20,BLOK M,516,6013,516,6447
202602,21,BLOK M,348,4962,348,5356
202602,22,BLOK M,403,5105,403,5764
202602,23,BLOK M,516,6133,516,6528
202602,24,BLOK M,521,6102,521,6505
202602,25,BLOK M,504,6048,504,6465
202602,26,BLOK M,507,6069,507,6481
202602,27,BLOK M,497,6084,497,6465
202602,28,BLOK M,412,5270,412,5883
202602,1,CILILITAN,197,10037,197,9379
202602,2,CILILITAN,235,10499,235,11020
202602,3,CILILITAN,233,13650,233,11183
202602,4,CILILITAN,233,10294,233,9541
202602,5,CILILITAN,233,11950,233,12317
202602,6,CILILITAN,233,11497,233,12852
202602,7,CILILITAN,197,8075,197,8233
202602,8,CILILITAN,197,8164,197,8685
202602,9,CILILITAN,233,9853,233,9586
202602,10,CILILITAN,233,10605,233,11950
202602,11,CILILITAN,233,10921,233,11645
202602,12,CILILITAN,233,12133,233,11238
202602,13,CILILITAN,234,12057,234,11047
202602,14,CILILITAN,197,10368,196,10455
202602,15,CILILITAN,196,8354,196,8166
202602,16,CILILITAN,197,9765,226,10046
202602,17,CILILITAN,187,7673,187,7719
202602,18,CILILITAN,227,9859,227,10704
202602,19,CILILITAN,227,8186,227,10204
202602,20,CILILITAN,219,9782,219,9659
202602,21,CILILITAN,190,7055,190,7796
202602,22,CILILITAN,190,6527,190,5016
202602,23,CILILITAN,233,10388,233,12113
202602,24,CILILITAN,232,10332,232,10974
202602,25,CILILITAN,232,10574,232,10909
202602,26,CILILITAN,232,10437,232,11054
202602,27,CILILITAN,232,10307,232,10745
202602,28,CILILITAN,197,9607,197,9946
202602,1,KLENDER,439,754,418,680
202602,2,KLENDER,652,1317,627,883
202602,3,KLENDER,725,1298,658,990
202602,4,KLENDER,656,1305,582,929
202602,5,KLENDER,658,1381,616,1064
202602,6,KLENDER,557,906,491,736
202602,7,KLENDER,524,955,489,854
202602,8,KLENDER,522,1001,486,703
202602,9,KLENDER,631,1275,600,1046
202602,10,KLENDER,639,1074,601,910
202602,11,KLENDER,666,1072,626,942
202602,12,KLENDER,621,1213,590,987
202602,13,KLENDER,641,1161,618,927
202602,14,KLENDER,522,1010,495,811
202602,15,KLENDER,530,933,485,816
202602,16,KLENDER,574,1030,550,898
202602,17,KLENDER,625,1217,586,1032
202602,18,KLENDER,740,1424,664,1171
202602,19,KLENDER,677,1216,607,1079
202602,20,KLENDER,608,1016,538,838
202508,16,SENEN,191,1324,191,1706
202508,17,SENEN,188,1331,188,1809
202508,18,SENEN,242,1606,242,1805
202508,19,SENEN,240,1581,240,1787
202508,20,SENEN,240,1582,240,1776
202508,21,SENEN,237,1319,237,1817
202508,22,SENEN,237,1336,237,1814
202508,23,SENEN,191,1322,191,1707
202508,24,SENEN,188,1349,188,1796
202508,25,SENEN,242,1607,242,1778
202508,26,SENEN,240,1580,240,1781
202508,27,SENEN,240,1586,240,1784
202508,28,SENEN,237,1310,237,1796
202508,29,SENEN,182,1328,182,1812
202508,30,SENEN,0,0,0,0
202508,31,SENEN,84,0,84,0
202508,1,MANGGARAI,36,4721,36,13003
202508,2,MANGGARAI,24,4810,24,9752
202508,3,MANGGARAI,24,2743,24,9852
202508,4,MANGGARAI,36,4823,36,13184
202508,5,MANGGARAI,36,4721,36,12925
202508,6,MANGGARAI,36,4630,36,13083
202508,7,MANGGARAI,36,4731,36,12916
202508,8,MANGGARAI,36,4810,36,13062
202508,9,MANGGARAI,24,2731,24,9762
202508,10,MANGGARAI,24,2860,24,9838
202508,11,MANGGARAI,36,4821,36,12916
202508,12,MANGGARAI,36,4736,36,13185
202508,13,MANGGARAI,36,4872,36,13024
202508,14,MANGGARAI,36,4631,36,12936
202508,15,MANGGARAI,36,4721,36,13111
202508,16,MANGGARAI,24,2754,24,9758
202508,17,MANGGARAI,24,2634,24,9840
202508,18,MANGGARAI,24,2831,24,9639
202508,19,MANGGARAI,36,4713,36,13013
202508,20,MANGGARAI,36,4612,36,13189
202508,21,MANGGARAI,36,4721,36,13024
202508,22,MANGGARAI,36,4821,36,13204
202508,23,MANGGARAI,24,2734,24,9779
202508,24,MANGGARAI,24,2815,24,9653
202508,25,MANGGARAI,36,4832,36,13006
202508,26,MANGGARAI,36,4731,36,13197
202508,27,MANGGARAI,36,4620,36,12929
202508,28,MANGGARAI,36,4764,36,13006
202508,29,MANGGARAI,36,4812,36,13117
202508,30,MANGGARAI,24,2734,24,9782
202508,31,MANGGARAI,24,2843,24,9666
202508,1,PULOGADUNG,223,1921,224,1956
202508,2,PULOGADUNG,231,1738,242,1920
202508,3,PULOGADUNG,230,1758,233,1858
202508,4,PULOGADUNG,219,1958,216,2021
202508,5,PULOGADUNG,215,1873,219,2035
202508,6,PULOGADUNG,229,1937,230,2097
202508,7,PULOGADUNG,222,1707,246,1981
202508,8,PULOGADUNG,249,1873,240,2016
202508,9,PULOGADUNG,212,1871,216,1957
202508,10,PULOGADUNG,217,1899,211,1975
202508,11,PULOGADUNG,220,1713,243,1976
202508,12,PULOGADUNG,210,1941,216,1998
202508,13,PULOGADUNG,244,1904,246,2006
202508,14,PULOGADUNG,215,1940,220,2028
202508,15,PULOGADUNG,223,1753,246,1993
202503,31,RAGUNAN,63,1153,63,1144
202503,1,BLOK M,291,4665,291,4999
202503,2,BLOK M,290,4160,290,4635
202503,3,BLOK M,339,5376,339,5490
202503,4,BLOK M,338,5151,338,5341
202503,5,BLOK M,335,5326,335,5454
202503,6,BLOK M,338,5428,338,5553
202503,7,BLOK M,344,5400,344,5564
202503,8,BLOK M,267,3717,267,3893
202503,9,BLOK M,264,3755,264,3958
202503,10,BLOK M,347,5325,347,5465
202503,11,BLOK M,353,5352,353,5512
202503,12,BLOK M,352,5494,352,5561
202503,13,BLOK M,340,5301,340,5438
202503,14,BLOK M,345,5431,345,5501
202503,15,BLOK M,300,4391,300,4662
202503,16,BLOK M,299,4119,299,4564
202503,17,BLOK M,348,5265,348,5415
202503,18,BLOK M,348,5255,348,5420
202503,19,BLOK M,345,5362,345,5481
202503,20,BLOK M,346,5244,346,5420
202503,21,BLOK M,347,5240,347,5376
202503,22,BLOK M,275,4290,275,4688
202503,23,BLOK M,272,4133,272,4586
202503,24,BLOK M,345,4284,345,4721
202503,25,BLOK M,349,4721,349,5009
202503,26,BLOK M,350,4487,350,4849
202503,27,BLOK M,348,4563,348,4932
202503,28,BLOK M,251,4045,251,4502
202503,29,BLOK M,247,4034,247,4504
202503,30,BLOK M,240,4639,240,4860
202503,31,BLOK M,227,4508,227,4799
202503,1,CILILITAN,196,15891,196,18385
202503,2,CILILITAN,196,15799,196,17687
202503,3,CILILITAN,235,25971,235,27974
202503,4,CILILITAN,235,25704,235,28074
202503,5,CILILITAN,235,24808,235,27985
202503,6,CILILITAN,235,24665,235,28397
202503,7,CILILITAN,235,25379,235,28183
202503,8,CILILITAN,196,16757,196,18554
202503,9,CILILITAN,196,15480,196,19859
202503,10,CILILITAN,235,27091,235,29475
202503,11,CILILITAN,235,27120,235,30414
202503,12,CILILITAN,235,27441,235,29711
202503,13,CILILITAN,235,27114,235,28942
202503,14,CILILITAN,235,26784,235,28200
202503,15,CILILITAN,196,16423,196,19677
202503,16,CILILITAN,196,15727,196,19220
202503,17,CILILITAN,235,26233,235,29062
202503,18,CILILITAN,235,27037,235,28044
202503,19,CILILITAN,235,26845,235,29326
202503,20,CILILITAN,235,26787,235,29531
202503,21,CILILITAN,234,N/A,234,29895
202503,22,CILILITAN,195,18039,195,21011
202503,23,CILILITAN,195,17040,195,21318
202503,24,CILILITAN,234,24945,234,29147
202503,25,CILILITAN,234,24613,234,27595
202503,26,CILILITAN,234,24250,234,29332
202503,27,CILILITAN,234,26345,234,29062
202503,28,CILILITAN,219,18783,219,20655
202503,29,CILILITAN,184,16283,184,18291
202503,30,CILILITAN,186,13723,186,16706
202512,26,SENEN,237,1521,237,1917
202512,27,SENEN,191,1325,191,1797
202512,28,SENEN,188,1313,188,1797
202512,29,SENEN,242,1609,242,1792
202512,30,SENEN,242,1600,242,1793
202512,31,SENEN,228,1539,228,1828
202512,1,MANGGARAI,41,5268,41,10597
202512,2,MANGGARAI,41,5176,41,10415
202512,3,MANGGARAI,41,5121,41,10303
202512,4,MANGGARAI,41,5059,41,10180
202512,5,MANGGARAI,41,5221,41,10502
202512,6,MANGGARAI,26,5087,26,10210
202512,7,MANGGARAI,26,5086,26,10206
202512,8,MANGGARAI,41,5270,41,10600
202512,9,MANGGARAI,41,5268,41,10601
202512,10,MANGGARAI,41,5167,41,10306
202512,11,MANGGARAI,41,5.233,41,10525
202512,12,MANGGARAI,41,5268,41,10597
202512,13,MANGGARAI,26,5068,26,10168
202512,14,MANGGARAI,26,5079,26,10185
202512,15,MANGGARAI,41,5266,41,10592
202512,16,MANGGARAI,41,5066,41,10199
202512,17,MANGGARAI,41,5265,41,10596
202512,18,MANGGARAI,41,5075,41,10208
202512,19,MANGGARAI,40,3820,40,8148
202512,20,MANGGARAI,28,4720,28,4765
202512,21,MANGGARAI,36,3850,36,3890
202512,22,MANGGARAI,46,7761,46,7830
202512,23,MANGGARAI,46,2036,46,4436
202512,24,MANGGARAI,46,6203,46,6260
202512,25,MANGGARAI,46,3646,46,3697
202512,26,MANGGARAI,46,4138,45,3113
202512,27,MANGGARAI,36,4249,36,4365
202512,28,MANGGARAI,36,3959,36,4009
202512,29,MANGGARAI,46,6167,46,8936
202512,30,MANGGARAI,46,5983,46,6027
202512,31,MANGGARAI,46,5430,46,5887
202512,1,PULOGADUNG,232,2018,229,1984
202512,2,PULOGADUNG,229,1991,228,1986
202512,3,PULOGADUNG,227,1963,225,1957
202512,4,PULOGADUNG,224,1938,224,1905
202512,5,PULOGADUNG,224,1944,224,1915
202512,6,PULOGADUNG,220,1949,220,1890
202512,7,PULOGADUNG,210,1792,209,1746
202512,8,PULOGADUNG,231,2000,228,1994
202512,9,PULOGADUNG,228,1992,226,1989
202512,10,PULOGADUNG,226,1983,224,1968
202512,11,PULOGADUNG,222,1991,225,1974
202512,12,PULOGADUNG,226,1987,224,1948
202512,13,PULOGADUNG,224,1985,225,1963
202512,14,PULOGADUNG,212,1883,210,1856
202512,15,PULOGADUNG,231,2020,229,2022
202512,16,PULOGADUNG,227,1992,226,1992
202512,17,PULOGADUNG,224,1984,227,1976
202512,18,PULOGADUNG,223,2000,222,1989
202512,19,PULOGADUNG,223,1977,221,1977
202512,20,PULOGADUNG,209,1821,208,1830
202512,21,PULOGADUNG,211,1826,210,1849
202512,22,PULOGADUNG,228,2032,228,2025
202512,23,PULOGADUNG,221,1989,222,1966
202512,24,PULOGADUNG,219,1961,218,1929
202602,21,KLENDER,518,831,477,704
202602,22,KLENDER,491,874,442,709
202602,23,KLENDER,628,1172,563,827
202602,24,KLENDER,650,1242,613,918
202602,25,KLENDER,670,1076,578,893
202602,26,KLENDER,710,1157,636,953
202602,27,KLENDER,698,1224,685,1006
202602,28,KLENDER,693,1156,623,1031
202602,1,PASAR MINGGU,115,293,115,306
202602,2,PASAR MINGGU,115,290,115,303
202602,3,PASAR MINGGU,118,293,118,307
202602,4,PASAR MINGGU,114,291,114,302
202602,5,PASAR MINGGU,113,288,113,300
202602,6,PASAR MINGGU,116,288,116,299
202602,7,PASAR MINGGU,119,294,119,308
202602,8,PASAR MINGGU,116,288,116,303
202602,9,PASAR MINGGU,109,276,109,290
202602,10,PASAR MINGGU,114,278,114,290
202602,11,PASAR MINGGU,114,284,114,296
202602,12,PASAR MINGGU,113,282,113,289
202602,13,PASAR MINGGU,108,284,108,284
202602,14,PASAR MINGGU,109,281,109,282
202602,15,PASAR MINGGU,112,280,112,280
202602,16,PASAR MINGGU,112,281,112,287
202602,17,PASAR MINGGU,116,288,116,295
202602,18,PASAR MINGGU,115,291,115,293
202602,19,PASAR MINGGU,112,284,112,290
202602,20,PASAR MINGGU,112,289,112,294
202602,21,PASAR MINGGU,113,288,113,294
202602,22,PASAR MINGGU,115,286,116,289
202602,23,PASAR MINGGU,112,290,112,295
202602,24,PASAR MINGGU,113,282,113,289
202602,25,PASAR MINGGU,112,284,112,297
202602,26,PASAR MINGGU,112,288,112,290
202602,27,PASAR MINGGU,110,288,110,291
202602,28,PASAR MINGGU,113,283,113,291
202602,1,KAMPUNG MELAYU,268,4555,273,5086
202602,2,KAMPUNG MELAYU,343,8526,343,7917
202602,3,KAMPUNG MELAYU,301,7549,301,7451
202602,4,KAMPUNG MELAYU,283,6393,283,6202
202602,5,KAMPUNG MELAYU,382,7566,390,8526
202602,6,KAMPUNG MELAYU,326,7508,326,7675
202602,7,KAMPUNG MELAYU,295,4611,292,4297
202602,8,KAMPUNG MELAYU,249,3770,249,5723
202602,9,KAMPUNG MELAYU,377,8823,377,8690
202602,10,KAMPUNG MELAYU,392,8525,392,8505
202602,11,KAMPUNG MELAYU,411,8814,411,8156
202602,12,KAMPUNG MELAYU,382,9568,383,8350
202602,13,KAMPUNG MELAYU,380,3811,380,3912
202602,14,KAMPUNG MELAYU,199,2988,199,2952
202602,15,KAMPUNG MELAYU,209,3508,212,4251
202602,16,KAMPUNG MELAYU,230,4191,236,5410
202602,17,KAMPUNG MELAYU,279,8883,279,8280
202602,18,KAMPUNG MELAYU,334,8306,334,8342
202602,19,KAMPUNG MELAYU,343,8801,343,9465
202602,20,KAMPUNG MELAYU,418,4407,418,5315
202602,21,KAMPUNG MELAYU,220,4645,220,4659
202602,22,KAMPUNG MELAYU,196,3033,210,4476
202602,23,KAMPUNG MELAYU,280,6176,280,6355
202602,24,KAMPUNG MELAYU,371,8369,371,8419
202508,16,PULOGADUNG,218,1969,210,2053
202508,17,PULOGADUNG,231,1896,237,1980
202508,18,PULOGADUNG,225,1904,245,1963
202508,19,PULOGADUNG,223,1921,224,1956
202508,20,PULOGADUNG,231,1738,242,1920
202508,21,PULOGADUNG,224,1903,240,1928
202508,22,PULOGADUNG,234,1912,238,1952
202508,23,PULOGADUNG,221,1752,245,1993
202508,24,PULOGADUNG,236,1998,244,1988
202508,25,PULOGADUNG,215,1716,236,2016
202508,26,PULOGADUNG,249,1849,244,1977
202508,27,PULOGADUNG,230,1744,240,1915
